記録の分類_タイプ産地or標本記録or文献記録or疑わしいかどうか,和名,学名,Latitude_assumed,Longitude_assumed,採集年,採集月,日付,都道府県_jp,島_jp,階級,未記載種の可能性が高い_幼体等で同定が困難な場合はno,Genus,Family,Order,個体数,成体の有無,採集者_jp,採集者_en,文献ID,掲載ページ,オリジナル,文献中の和名,文献中で有効とされる学名_文献紹介など、その文献中で有効とされる学名がわからない場合はハイフンを記入してください。,場所（原文ママ）,メモ,記入者,記入日付,出版年
7_疑わしい文献記録,ヤマシナフジヤスデ,Anaulaciulus yamashinai,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Anaulaciulus,Julidae,Julida,-,no,-,-,L00155,174,no,ヤマシナフジヤスデ,Fusiulus yamashinai,奄美大島,,Ryosuke Kuwahara,2023-IX-25,1954
7_疑わしい文献記録,ヤマシナフジヤスデ,Anaulaciulus yamashinai,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Anaulaciulus,Julidae,Julida,-,no,-,-,L00079,152,no,ヤマシナフジヤスデ,Fusiulus yamashinai,奄美大島,,Ryosuke Kuwahara,2024-IX-25,1959
7_疑わしい文献記録,ヤマシナフジヤスデ,Anaulaciulus yamashinai,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Anaulaciulus,Julidae,Julida,-,yes,-,-,L00147,224,yes,-,Fusiulus yamashinai,Amami Osima 奄美大島,桒原による調査では，奄美大島からは発見できなかった．沖縄島では多数発見されることから，奄美大島の記録は疑わしいと考える．,Ryosuke Kuwahara,2022-IX-28,1941
7_疑わしい文献記録,ホルストネジアシヤスデ,Helicorthomorpha holstii,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Helicorthomorpha,Paradoxosomatidae,Polydesmida,-,no,-,-,L00552,4,yes,ネジアシヤスデ,Helicothomorhpa[sic] trbobata[sic],奄美本島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2022-XII-17,1962
7_疑わしい文献記録,アマミアマビコヤスデ,Riukiaria scutata,28.455972,129.594553,-,-,-,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,-,no,-,-,L00552,5,yes,アマミアマビコヤスデ,Rhysodesmus scutata,奄美大島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2022-XII-19,1962
7_疑わしい文献記録,フタマタアマビコヤスデ,Riukiaria bifida,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,-,no,-,-,L00552,5,yes,フタマタアマビコヤスデ,Rhysodesmus bifidus,奄美大島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2022-XII-19,1962
7_疑わしい文献記録,ヤマシナフジヤスデ,Anaulaciulus yamashinai,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Anaulaciulus,Julidae,Julida,-,no,-,-,L00552,5,yes,ヤマシナフジヤスデ,Fusiulus yamashina[sic],奄美大島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2022-XII-19,1962
7_疑わしい文献記録,ヤマシナフジヤスデ,Anaulaciulus yamashinai,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Anaulaciulus,Julidae,Julida,-,no,-,-,L01113,160,yes,-,Fusiulus yamashinai,Amami-oshima,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2022-XII-21,1977
7_疑わしい文献記録,ニホンフサヤスデ属の一種,Eudigraphis sp.,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,genus,no,Eudigraphis,Polyxenidae,Polyxenida,-,no,-,-,L01113,160,yes,-,Monographis sp.,Amami-oshima,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2022-XII-21,1977
7_疑わしい文献記録,ホルストネジアシヤスデ,Helicorthomorpha holstii,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Helicorthomorpha,Paradoxosomatidae,Polydesmida,-,no,-,-,L01113,160,yes,-,Helicorthomorpha holstii trilobata,Amami-oshima,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2022-XII-21,1977
7_疑わしい文献記録,アオヤスデ属の一種,Rhysodesmus sp.,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,genus,no,Rhysodesmus,Xystodesmidae,Polydesmida,-,no,-,-,L01113,160,yes,-,Rhyusedesmus[sic],Amami-oshima,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2022-XII-21,1977
7_疑わしい文献記録,アマビコヤスデ,Riukiaria semicircularis,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,-,no,-,-,L01113,160,yes,-,Rhysolus semicirecularis[sic],Amami-oshima,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2022-XII-21,1977
7_疑わしい文献記録,フタマタアマビコヤスデ,Riukiaria bifida,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,-,no,-,-,L01113,160,yes,-,Rhysolus bifidus,Amami-oshima,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2022-XII-21,1977
7_疑わしい文献記録,ヤケヤスデ,Oxidus gracilis,28.35861032,129.4957134,-,-,-,鹿児島県,奄美大島,species,no,Oxidus,Paradoxosomatidae,Polydesmida,-,no,-,-,L01113,160,yes,-,Oxidus gracilis,Amami-oshima,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2022-XII-21,1977
7_疑わしい文献記録,オウギヤスデ,Cryptocorypha japonica,28.2961795,129.3214235,1980,3,1980-III-25,鹿児島県,奄美大島,species,no,Cryptocorypha,Pyrgodesmidae,Polydesmida,1ex.,no,寺山 守,Mamoru Terayama,L01208,11,yes,-,Archandrodesmus japonicus,"Uken-V. (Mt. Yuwan-dake), Amami-Oshima",,Ryosuke Kuwahara,2022-XII-27,1981
7_疑わしい文献記録,オウギヤスデ,Cryptocorypha japonica,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Cryptocorypha,Pyrgodesmidae,Polydesmida,-,no,-,-,L00694,118,yes,オオギヤスデ,-,奄美,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2022-XII-28,1982
7_疑わしい文献記録,ヤマシナフジヤスデ,Anaulaciulus yamashinai,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Anaulaciulus,Julidae,Julida,-,no,-,-,L00694,119,yes,ヤマシナフジヤスデ,Fusiulus yamashinai,奄美大島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2022-XII-28,1982
7_疑わしい文献記録,ヤマシナフジヤスデ,Anaulaciulus yamashinai,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Anaulaciulus,Julidae,Julida,-,no,-,-,L00555,65,yes,ヤマシナフジヤスデ,Anaulacilus[sic] yamashinai,奄美,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-01,1995
7_疑わしい文献記録,ホルストアマビコヤスデ,Riukiaria holstii,27.3662187,128.6005328,-,-,-,鹿児島県,沖永良部島,species,no,Riukiaria,Xystodesmidae,Polydesmida,-,no,-,-,L00555,67,yes,オキナワアオヤスデ,Riukiria[sic] pugionifera,沖永良部,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-01,1995
7_疑わしい文献記録,フジヤスデ属の一種,Anaulaciulus sp.,28.3392636,129.448065,1997,-,1997,鹿児島県,奄美大島,genus,no,Anaulaciulus,Julidae,Julida,-,no,-,-,L00431,122,yes,フジヤスデの一種,Anaulaciulus sp.,金作原,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,オウギヤスデ,Cryptocorypha japonica,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Cryptocorypha,Pyrgodesmidae,Polydesmida,-,no,-,-,L00431,122,yes,？オオギヤスデ,Cryptocorypha japonica,奄美大島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,マクラギヤスデ,Niponia nodulosa,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Niponia,Cryptodesmidae,Polydesmida,-,no,-,-,L00431,122,yes,マクラギヤスデ,Niponia nodulosa,奄美大島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,シロハダヤスデ,Kiusiunum nodulosum,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Kiusiunum,Cryptodesmidae,Polydesmida,-,no,-,-,L00431,122,yes,シロハダヤスデ,Kiusiunum nodulosum,奄美大島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,ヤケヤスデ,Oxidus gracilis,28.3392636,129.448065,1997,-,1997,鹿児島県,奄美大島,species,no,Oxidus,Paradoxosomatidae,Polydesmida,-,no,-,-,L00431,123,yes,ヤケヤスデ,Oxidus gracilis,金作原,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,ヤマトアカヤスデ,Nedyopus patrioticus patrioticus,28.3392636,129.448065,1997,-,1997,鹿児島県,奄美大島,subspecies,no,Nedyopus,Paradoxosomatidae,Polydesmida,-,no,-,-,L00431,123,yes,ヤマトアカヤスデ,Nedyopus patrioticus patrioticus,金作原,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,ホルストネジアシヤスデ,Helicorthomorpha holstii,28.3392636,129.448065,1997,-,1997,鹿児島県,奄美大島,species,no,Helicorthomorpha,Paradoxosomatidae,Polydesmida,-,no,-,-,L00431,123,yes,ネジアシヤスデ,Helicorthomorpha trilobata,金作原,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Chamberlinius,Paradoxosomatidae,Polydesmida,-,no,-,-,L00431,123,yes,ヤンバルトサカヤスデ,Chamberlinius hualinenesis[sic],奄美大島各地,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,27.7709581,128.9503916,-,-,-,鹿児島県,徳之島,species,no,Chamberlinius,Paradoxosomatidae,Polydesmida,-,no,-,-,L00431,123,yes,ヤンバルトサカヤスデ,Chamberlinius hualinenesis[sic],徳之島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,アマミアマビコヤスデ,Riukiaria scutata,28.3392636,129.448065,1997,-,1997,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,-,no,-,-,L00431,123,yes,アマミアマビコヤスデ,Riukiaria scutata,金作原,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,ホルストアマビコヤスデ,Riukiaria holstii,28.3392636,129.448065,1997,-,1997,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,-,no,-,-,L00431,123,yes,オキナワアマビコヤスデ,Riukiaria pugionifera,金作原,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,フタマタアマビコヤスデ,Riukiaria bifida,28.3392636,129.448065,1997,-,1997,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,-,no,-,-,L00431,123,yes,フタマタアマビコヤスデ,Riukiaria bifida,金作原,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,オビヤスデ属の一種,Epanerchodus sp.,28.3392636,129.448065,1997,-,1997,鹿児島県,奄美大島,genus,no,Epanerchodus,Polydesmidae,Polydesmida,-,no,-,-,L00431,123,yes,オビヤスデの一種,Epanerchodus sp. -1,金作原,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,オビヤスデ属の一種,Epanerchodus sp.,28.3392636,129.448065,1997,-,1997,鹿児島県,奄美大島,genus,no,Epanerchodus,Polydesmidae,Polydesmida,-,no,-,-,L00431,123,yes,オビヤスデの一種,Epanerchodus sp. -2,金作原,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,オビヤスデ属の一種,Epanerchodus sp.,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,genus,no,Epanerchodus,Polydesmidae,Polydesmida,-,no,-,-,L00431,123,yes,オビヤスデの一種,Epanerchodus sp. -3,奄美大島各地,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,オビヤスデ属の一種,Epanerchodus sp.,27.7709581,128.9503916,-,-,-,鹿児島県,徳之島,genus,no,Epanerchodus,Polydesmidae,Polydesmida,-,no,-,-,L00431,123,yes,オビヤスデの一種,Epanerchodus sp. -3,徳之島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-I-03,2000
7_疑わしい文献記録,ミコシヤスデ属の一種,Diplomaragna sp.,27.41603965,128.6551075,1973,2,1973-II-15,鹿児島県,沖永良部島,genus,no,Diplomaragna,Diplomaragnidae,Chordeumatida,-,no,益田 和昌,Kazumasa Masuda,L00466,100,yes,ミコシヤスデの一種,Syntelopodeuma sp.,出花の洞窟,,Ryosuke Kuwahara,2024-IX-26,1983
7_疑わしい文献記録,ウスアカフサヤスデ,Eudigraphis takakuwai,28.33228603,129.3770335,1968,12,1968-XII-26,鹿児島県,奄美大島,species,no,Eudigraphis,Polyxenidae,Polyxenida,-,no,湊 宏,Hiroshi Minato,L00356,33,yes,ニホンフサヤスデ,Monographis takakuwai,鹿児島県奄美大島大和村大和浜,,Ryosuke Kuwahara,2022-X-20,1969
7_疑わしい文献記録,アカヤスデ属の一種,Nedyopus sp.,27.365868,128.630706,2004,4,2004-IV-29,鹿児島県,沖永良部島,genus,no,Nedyopus,Paradoxosomatidae,Polydesmida,-,yes,-,-,L00261,48,yes,アカヤスデ属の一種,Nedyopus sp.,帆船洞,側庇は後環節の前縁から後縁にかけて強く発達し，側縁は体軸とほぼ平行であることから，ヤケヤスデの誤同定であろう．,Ryosuke Kuwahara,2022-XII-19,2005
7_疑わしい文献記録,ギボウシヤスデ属の一種,Siphonophora sp.,27.70302085,128.9415375,-,-,-,鹿児島県,徳之島,genus,yes,Siphonophora,Siphonophoridae,Siphonophorida,-,no,-,-,L00241,7,yes,-,Siphonophora sp.,"Isen-cho, Tokunoshima, Kagoshima, Japan",,Ryosuke Kuwahara,2022-XII-21,2014
7_疑わしい文献記録,ヒモヤスデ科の一種,Cambalopsidae gen. sp.,27.39480116,128.6387027,1973,2,1973-II-14,鹿児島県,沖永良部島,family,no,-,Cambalopsidae,Spirostreptida,-,no,益田 和昌,Kazumasa Masuda,L00466,100,yes,ヒゲヤスデの一種,Cambaloideae gen. sp.,和第3洞,,Ryosuke Kuwahara,2024-IX-26,1983
7_疑わしい文献記録,ヒモヤスデ科の一種,Cambalopsidae gen. sp.,27.41603965,128.6551075,1973,2,1973-II-15,鹿児島県,沖永良部島,family,no,-,Cambalopsidae,Spirostreptida,-,no,益田 和昌,Kazumasa Masuda,L00466,100,yes,ヒゲヤスデの一種,Cambaloideae gen. sp.,出花の洞窟,,Ryosuke Kuwahara,2024-IX-26,1983
7_疑わしい文献記録,ヒモヤスデ科の一種,Cambalopsidae gen. sp.,27.42787521,128.6888151,1973,2,1973-II-18,鹿児島県,沖永良部島,family,no,-,Cambalopsidae,Spirostreptida,-,no,益田 和昌,Kazumasa Masuda,L00466,100,yes,ヒゲヤスデの一種,Cambaloideae gen. sp.,国頭「クラゴー」,,Ryosuke Kuwahara,2024-IX-26,1983
6_文献記録,ホルストネジアシヤスデ,Helicorthomorpha holstii,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Helicorthomorpha,Paradoxosomatidae,Polydesmida,-,no,-,-,L00155,30,no,ネジアシヤスデ,Helicorthomorpha holstii trlobata[sic],奄美大島,,Ryosuke Kuwahara,2023-VII-19,1954
6_文献記録,アマミアマビコヤスデ,Riukiaria scutata,28.34316256,129.4099603,-,-,-,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,-,no,-,-,L00155,63,no,アマミアマビコヤスデ,Rhysodesmus scutata,奄美大島,,Ryosuke Kuwahara,2023-VII-20,1954
6_文献記録,フタマタアマビコヤスデ,Riukiaria bifida,28.31335546,129.4586816,-,-,-,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,-,no,-,-,L00155,65,no,フタマタアマビコヤスデ,Rhysodesmus bifidus,奄美大島,,Ryosuke Kuwahara,2023-VII-20,1954
6_文献記録,ホルストネジアシヤスデ,Helicorthomorpha holstii,28.2678467,129.3621196,-,-,-,鹿児島県,奄美大島,species,no,Helicorthomorpha,Paradoxosomatidae,Polydesmida,-,no,-,-,L00079,68,no,ネジアシヤスデ,Helicorthomorpha holstii trilobata,奄美大島,,Ryosuke Kuwahara,2023-XI-14,1959
