記録の分類_タイプ産地or標本記録or文献記録or疑わしいかどうか,和名,学名,Latitude_assumed,Longitude_assumed,採集年,採集月,日付,都道府県_jp,島_jp,階級,未記載種の可能性が高い_幼体等で同定が困難な場合はno,Genus,Family,Order,個体数,成体の有無,採集者_jp,採集者_en,文献ID,掲載ページ,オリジナル,文献中の和名,文献中で有効とされる学名_文献紹介など、その文献中で有効とされる学名がわからない場合はハイフンを記入してください。,場所（原文ママ）,メモ,記入者,記入日付,出版年
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.319811,129.32385,2021,3,2021-III-14,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.319303,129.325128,2021,3,2021-III-14,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ハガヤスデ属の一種,Ampelodesmus sp.,28.319303,129.325128,2021,3,2021-III-14,鹿児島県,奄美大島,genus,yes,Ampelodesmus,Pyrgodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.199333,129.364661,2021,3,2021-III-14,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,28.225036,129.211711,2021,3,2021-III-16,鹿児島県,奄美大島,species,no,Yamasinaium,Andrognathidae,Platydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヒメオビヤスデ科の一種,Opisotretidae gen. sp.,28.225036,129.211711,2021,3,2021-III-16,鹿児島県,奄美大島,family,no,-,Opisotretidae,Polydesmida,4F1juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,マクラギヤスデ,Niponia nodulosa,28.225036,129.211711,2021,3,2021-III-16,鹿児島県,奄美大島,species,no,Niponia,Cryptodesmidae,Polydesmida,1juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,オウギヤスデ属の一種,Cryptocorypha sp.,28.225036,129.211711,2021,3,2021-III-16,鹿児島県,奄美大島,genus,no,Cryptocorypha,Pyrgodesmidae,Polydesmida,2juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,オビヤスデ科の一種,Polydesmidae gen. sp.,28.321744,129.321797,2021,3,2021-III-16,鹿児島県,奄美大島,family,no,-,Polydesmidae,Polydesmida,2juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,28.321744,129.321797,2021,3,2021-III-16,鹿児島県,奄美大島,species,no,Yamasinaium,Andrognathidae,Platydesmida,2F1juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ギボウシヤスデ科の一種,Siphonophoridae gen. sp. [Kagoshima_Amami],28.321547,129.321867,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,-,Siphonophoridae,Siphonophorida,2M2F4juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ギボウシヤスデ科の一種,Siphonophoridae gen. sp. [Kagoshima_Amami],28.321547,129.321867,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,-,Siphonophoridae,Siphonophorida,3juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.321547,129.321867,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,3M1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アカヤスデ属の一種,Nedyopus sp. [Ryukyu_Small],28.321547,129.321867,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,Nedyopus,Paradoxosomatidae,Polydesmida,2F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,28.336769,129.346364,2021,3,2021-III-16,鹿児島県,奄美大島,species,no,Yamasinaium,Andrognathidae,Platydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ギボウシヤスデ科の一種,Siphonophoridae gen. sp. [Kagoshima_Amami],28.336769,129.346364,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,-,Siphonophoridae,Siphonophorida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,マクラギヤスデ,Niponia nodulosa,28.337439,129.355197,2021,3,2021-III-16,鹿児島県,奄美大島,species,no,Niponia,Cryptodesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アカヤスデ属の一種,Nedyopus sp. [Ryukyu_Small],28.337439,129.355197,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,Nedyopus,Paradoxosomatidae,Polydesmida,1M1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ギボウシヤスデ科の一種,Siphonophoridae gen. sp. [Kagoshima_Amami],28.337439,129.355197,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,-,Siphonophoridae,Siphonophorida,3M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ギボウシヤスデ科の一種,Siphonophoridae gen. sp. [Kagoshima_Amami],28.337439,129.355197,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,-,Siphonophoridae,Siphonophorida,1juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ネンジュヤスデ属の一種,Sinostemmiulus sp.,28.264611,129.424464,2021,3,2021-III-16,鹿児島県,奄美大島,genus,yes,Sinostemmiulus,Nemasomatidae,Julida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ネンジュヤスデ属の一種,Sinostemmiulus sp.,28.283508,129.421236,2021,3,2021-III-16,鹿児島県,奄美大島,genus,yes,Sinostemmiulus,Nemasomatidae,Julida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,エラブモトオビヤスデ,Polydesmus tanakai,28.283314,129.420903,2021,3,2021-III-16,鹿児島県,奄美大島,species,no,Polydesmus,Polydesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,フジヤスデ属の一種,Anaulaciulus sp.,28.283311,129.420886,2021,3,2021-III-16,鹿児島県,奄美大島,genus,no,Anaulaciulus,Julidae,Julida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アカヤスデ属の一種,Nedyopus sp. [Ryukyu_Small],28.283753,129.421769,2021,3,2021-III-16,鹿児島県,奄美大島,species,yes,Nedyopus,Paradoxosomatidae,Polydesmida,1M1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,フジヤスデ属の一種,Anaulaciulus sp.,28.283753,129.421769,2021,3,2021-III-16,鹿児島県,奄美大島,genus,no,Anaulaciulus,Julidae,Julida,2F1juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,マクラギヤスデ,Niponia nodulosa,28.455753,129.5947,2021,3,2021-III-17,鹿児島県,奄美大島,species,no,Niponia,Cryptodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.455753,129.5947,2021,3,2021-III-17,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナタマヤスデ,Hyleoglomeris yamashinai,28.455753,129.5947,2021,3,2021-III-17,鹿児島県,奄美大島,species,no,Hyleoglomeris,Glomeridae,Glomerida,3F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ツムギヤスデ目の一種,Chordeumatida fam. gen. sp.,28.455753,129.5947,2021,3,2021-III-17,鹿児島県,奄美大島,order,no,-,-,Chordeumatida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナタマヤスデ,Hyleoglomeris yamashinai,28.45585,129.594708,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Hyleoglomeris,Glomeridae,Glomerida,9M5F3juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナタマヤスデ,Hyleoglomeris yamashinai,28.45585,129.594708,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Hyleoglomeris,Glomeridae,Glomerida,5F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,マギータマヤスデ,Hyleoglomeris magy,28.45585,129.594708,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Hyleoglomeris,Glomeridae,Glomerida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,マクラギヤスデ,Niponia nodulosa,28.45585,129.594708,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Niponia,Cryptodesmidae,Polydesmida,5juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヒメオビヤスデ科の一種,Opisotretidae gen. sp.,28.45585,129.594708,2021,3,2021-III-18,鹿児島県,奄美大島,family,no,-,Opisotretidae,Polydesmida,3juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,オウギヤスデ属の一種,Cryptocorypha sp.,28.45585,129.594708,2021,3,2021-III-18,鹿児島県,奄美大島,genus,no,Cryptocorypha,Pyrgodesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,フタマタアマビコヤスデ,Riukiaria bifida,28.45585,129.594708,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,1juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.277967,129.406317,2021,3,2021-III-18,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.280853,129.404964,2021,3,2021-III-18,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,1M1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,28.280803,129.404831,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Yamasinaium,Andrognathidae,Platydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,マクラギヤスデ,Niponia nodulosa,28.280803,129.404831,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Niponia,Cryptodesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,エリヤスデ属の一種,Eutrichodesmus sp.,28.280803,129.404831,2021,3,2021-III-18,鹿児島県,奄美大島,genus,yes,Eutrichodesmus,Haplodesmidae,Polydesmida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,リュウキュウヒメオビヤスデ,Corypholophus ryukyuensis,28.280803,129.404831,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Corypholophus,Opisotretidae,Polydesmida,1M2juv.,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,オウギヤスデ属の一種,Cryptocorypha sp.,28.280811,129.404889,2021,3,2021-III-18,鹿児島県,奄美大島,genus,no,Cryptocorypha,Pyrgodesmidae,Polydesmida,1juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,28.280811,129.404889,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Yamasinaium,Andrognathidae,Platydesmida,3M5F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,28.280811,129.404889,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Yamasinaium,Andrognathidae,Platydesmida,5F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,オウギヤスデ属の一種,Cryptocorypha sp.,28.209256,129.331431,2021,3,2021-III-18,鹿児島県,奄美大島,genus,-,Cryptocorypha,Pyrgodesmidae,Polydesmida,1juv.,no,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,フジヤスデ属の一種,Anaulaciulus sp.,28.1994,129.338064,2021,3,2021-III-18,鹿児島県,奄美大島,genus,no,Anaulaciulus,Julidae,Julida,1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.209256,129.331431,2021,3,2021-III-18,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,28.337161,129.354214,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Yamasinaium,Andrognathidae,Platydesmida,1M1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,シロハダヤスデ属の一種,Kiusiunum sp. [Kagoshima_Amami],28.453694,129.594653,2021,3,2021-III-19,鹿児島県,奄美大島,species,yes,Kiusiunum,Cryptodesmidae,Polydesmida,1M1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,タカクワヤスデ属の一種,Xystodesmus sp. [Kagoshima_Amami_Tatsugo],28.455972,129.594553,2021,3,2021-III-17,鹿児島県,奄美大島,species,yes,Xystodesmus,Xystodesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,エラブモトオビヤスデ,Polydesmus tanakai,28.455972,129.594553,2021,3,2021-III-18,鹿児島県,奄美大島,species,no,Polydesmus,Polydesmidae,Polydesmida,1M,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アカヤスデ属の一種,Nedyopus sp. [Ryukyu_Small],28.455972,129.594553,2021,3,2021-III-18,鹿児島県,奄美大島,species,yes,Nedyopus,Paradoxosomatidae,Polydesmida,2M1F,yes,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.345313,129.42076,2023,10,2023-X-06,鹿児島県,奄美大島,species,no,Chamberlinius,Paradoxosomatidae,Polydesmida,1M,yes,菅野 雅子,Masako Kan-no,,,,,,,,,,
5_標本記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.44795,129.589463,2023,10,2023-X-06,鹿児島県,奄美大島,species,no,Chamberlinius,Paradoxosomatidae,Polydesmida,1M,yes,菅野 雅子,Masako Kan-no,,,,,,,,,,
5_標本記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.285272,129.301503,2023,10,2023-X-07,鹿児島県,奄美大島,species,no,Chamberlinius,Paradoxosomatidae,Polydesmida,2M,yes,菅野 雅子,Masako Kan-no,,,,,,,,,,
5_標本記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.287975,129.315389,2023,10,2023-X-07,鹿児島県,奄美大島,species,no,Chamberlinius,Paradoxosomatidae,Polydesmida,1M,yes,菅野 雅子,Masako Kan-no,,,,,,,,,,
5_標本記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.305274,129.330049,2023,10,2023-X-07,鹿児島県,奄美大島,species,no,Chamberlinius,Paradoxosomatidae,Polydesmida,1M,yes,菅野 雅子,Masako Kan-no,,,,,,,,,,
5_標本記録,ヤンバルトサカヤスデ,Chamberlinius hualienensis,28.395324,129.47353,2023,10,2023-X-08,鹿児島県,奄美大島,species,no,Chamberlinius,Paradoxosomatidae,Polydesmida,1M,yes,菅野 雅子,Masako Kan-no,,,,,,,,,,
5_標本記録,マギータマヤスデ,Hyleoglomeris magy,28.287975,129.315389,2023,10,2023-X-07,鹿児島県,奄美大島,species,no,Hyleoglomeris,Glomeridae,Glomerida,1F,yes,菅野 雅子,Masako Kan-no,,,,,,,,,,
5_標本記録,マギータマヤスデ,Hyleoglomeris magy,28.288151,129.315154,2023,10,2023-X-08,鹿児島県,奄美大島,species,no,Hyleoglomeris,Glomeridae,Glomerida,1F,yes,菅野 雅子,Masako Kan-no,,,,,,,,,,
5_標本記録,ヤマシナタマヤスデ,Hyleoglomeris yamashinai,28.287975,129.315389,2023,10,2023-X-07,鹿児島県,奄美大島,species,no,Hyleoglomeris,Glomeridae,Glomerida,3M,yes,菅野 雅子,Masako Kan-no,,,,,,,,,,
5_標本記録,ヤマシナタマヤスデ,Hyleoglomeris yamashinai,28.305274,129.330049,2023,10,2023-X-07,鹿児島県,奄美大島,species,no,Hyleoglomeris,Glomeridae,Glomerida,1F,yes,菅野 雅子,Masako Kan-no,,,,,,,,,,
5_標本記録,アマビコヤスデ属の一種,Riukiaria sp. [Kagoshima_Amami],28.287748,129.3158114,2023,12,2023-XII-28,鹿児島県,奄美大島,species,yes,Riukiaria,Xystodesmidae,Polydesmida,,,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
5_標本記録,アマビコヤスデ属の一種,Riukiaria sp. [Kagoshima_Amami],28.2123208,129.3806206,2023,12,2023-XII-19,鹿児島県,奄美大島,species,yes,Riukiaria,Xystodesmidae,Polydesmida,,,桒原 良輔,Ryosuke Kuwahara,,,,,,,,,,
2_統合された種のタイプ産地,アマミアマビコヤスデ,Riukiaria scutata,28.34316256,129.4099603,1880,-,1880,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,3M,yes,-,Ludwig Heinrich Philipp Döderlein,L00410,71,yes,-,Riukiaria hoffmani,Liu Kiu Oschima,,Ryosuke Kuwahara,2022-XII-16,1952
1_タイプ産地,アマミアマビコヤスデ,Riukiaria scutata,28.34316256,129.4099603,-,-,-,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,-,yes,木場 一夫,Kazuo Koba,L00150,199,yes,-,Riukiaria scutata,Amami-Ôsima 奄美大島津奈久 (Kagosimaken),,Ryosuke Kuwahara,2022-XI-20,1942
1_タイプ産地,フタマタアマビコヤスデ,Riukiaria bifida,28.31335546,129.4586816,-,-,-,鹿児島県,奄美大島,species,no,Riukiaria,Xystodesmidae,Polydesmida,-,yes,木場 一夫,Kazuo Koba,L00150,200,yes,-,Rhysodesmus bifidus,Amami-Ôsima 奄美大島城附近 (Kagosimaken),,Ryosuke Kuwahara,2022-XI-20,1942
1_タイプ産地,エラブモトオビヤスデ,Polydesmus tanakai,27.362611,128.552548,1968,5,1968-V-09,鹿児島県,沖永良部島,species,no,Polydesmus,Polydesmidae,Polydesmida,1M,yes,田中 真悟,Shingo Tanaka,L00088,111,yes,Erabu Motoobiyasude,Polydesmus tanakai,"Shôryû-dô Cave, at Sumiyoshi in China-chô, Is. Okinoerabu-jima",,Ryosuke Kuwahara,2022-XII-17,1970
1_タイプ産地,-,Nipponothrix yuwandake,28.285222,129.315167,1993,2,1993-II-17,鹿児島県,奄美大島,species,no,Nipponothrix,Metopidiotrichidae,Chordeumatida,1M4F,yes,田邊 力,Tsutomu Tanabe,L00128,49,yes,-,Nipponothrix yuwandake,"Mt. Yuwan-dake, about 450 m elevation, Uken-san, Is. Amami-ôshima, Kagoshima Pref. (Ryukyu Islands), Japan",,Ryosuke Kuwahara,2023-I-01,1994
1_タイプ産地,-,Xystodesmus parvus,27.365667,128.566667,2010,6,2010-VI-13,鹿児島県,沖永良部島,species,no,Xystodesmus,Xystodesmidae,Polydesmida,1M,yes,Zoltán Korsós，中村 泰之,"Zoltán Korsós, Yasuyuki Nakamura",L01895,206,yes,-,Xystodesmus parvus,"Japan, Central Ryukyus, Kagoshima Pref., Amami Group, Okinoerabu-jima Isl., Oyama botanical garden, 27°21'56.4""N, 128°34'00.0""E, 240 m a.s.l.",,Ryosuke Kuwahara,2025-III-17,2025
